Product ID,Sale Price,Order ID,Quantity,Order Date
BV7725-500,4797,60700,9,2022-12-12
AT7995-104,7995,14491,9,2022-12-12
CT0624-100,2995,17536,3,2022-12-12
AT5293-004,20995,27112,3,2022-12-12
AT7949-606,5995,38707,6,2022-12-12
AT5301-003,12995,19028,7,2022-12-12
CQ0912-100,11995,26651,7,2022-12-12
CT3632-001,7995,18897,6,2022-12-12
AT8179-100,9597,39192,1,2022-12-12
922474-001,13995,25191,1,2022-12-12
AR3863-101,12995,63734,1,2022-12-12
AH7378-801,3997,53487,5,2022-12-12
AQ0925-002,16995,22859,2,2022-12-12
CD6404-800,4797,19072,6,2022-12-12
CI3708-700,14995,15937,5,2022-12-12
AH8050-100,13995,55077,5,2022-12-12
AT8242-009,15995,57742,5,2022-12-12
CI2666-400,7997,87319,8,2022-12-12
CD4172-606,8495,36466,4,2022-12-12
AT7998-104,5495,11134,7,2022-12-12
CU0814-102,9995,11054,2,2022-12-12
CD0490-101,9995,28932,4,2022-12-12
BQ5430-401,6297,54058,8,2022-12-12
AT6107-606,4495,34438,6,2022-12-12
BQ5401-001,11197,93102,5,2022-12-12
AT6107-606,4495,40008,2,2022-12-12
CT5770-300,14995,59980,1,2022-12-12
AQ7489-008,7995,39136,7,2022-12-12
AA7408-008,5997,31434,6,2022-12-12
AH7249-118,7197,83832,7,2022-12-12
AO3189-600,13297,73482,1,2022-12-12
CW4286-100,11995,98753,9,2022-12-12
AQ0927-100,12995,76889,3,2022-12-12
CK2608-100,14995,31452,8,2022-12-12
AQ0114-101,19995,56403,5,2022-12-12
CK0089-100,9797,71966,1,2022-12-12
AT7960-104,7995,39558,8,2022-12-12
BQ4632-602,2495,48873,9,2022-12-12
CD5086-500,8995,40427,8,2022-12-12
BQ4632-602,2495,38290,8,2022-12-12
AQ4176-049,21995,78540,6,2022-12-12
CN5501-046,13995,98183,3,2022-12-12
554724-066,9995,70126,2,2022-12-12
CQ7620-001,9995,71843,1,2022-12-12
BQ5469-703,24995,12270,9,2022-12-12
CJ0267-001,10995,75282,5,2022-12-12
CJ5472-900,15995,82429,9,2022-12-12
AO0566-606,7495,99142,4,2022-12-12
BQ4630-500,8797,50224,5,2022-12-12
CK3314-400,9995,20371,2,2022-12-12
BV0612-001,9995,99946,9,2022-12-12
CI7388-600,16995,10051,7,2022-12-12
CJ0217-001,6995,24612,9,2022-12-12
CJ0267-001,10995,72515,9,2022-12-12
AT1369-103,7995,16132,9,2022-12-12
CI3446-001,7995,21600,9,2022-12-12
CI1214-004,7997,63068,5,2022-12-12
CD7287-003,4797,42098,2,2022-12-12
AR4543-013,5995,43597,2,2022-12-12
BV0657-400,6495,23527,8,2022-12-12
BQ5469-703,24995,47231,2,2022-12-12
CJ0579-400,14995,74073,5,2022-12-12
CK3022-005,8995,17852,9,2022-12-12
AV9373-002,5597,23141,7,2022-12-12
AQ8306-407,7997,60181,1,2022-12-12
CU0814-102,9995,18540,2,2022-12-12
CJ0861-010,9995,97219,1,2022-12-12
923112-001,5597,56503,6,2022-12-12
BQ3610-100,7697,43939,3,2022-12-12
554724-066,9995,60289,8,2022-12-12
AT7975-606,8495,26705,9,2022-12-12
CJ0217-001,6995,40431,5,2022-12-12
AQ4176-049,21995,82520,2,2022-12-12
AT6099-606,6495,93066,2,2022-12-12
CI2668-004,11197,23014,8,2022-12-12
BQ3610-100,7697,91157,9,2022-12-12
BV1134-001,9597,30585,6,2022-12-12
CT3509-001,7995,61942,9,2022-12-12
CD5050-400,16995,42075,8,2022-12-12
BQ5435-703,8995,98503,4,2022-12-12
AT7995-104,7995,78406,4,2022-12-12
CK5669-400,11197,13512,2,2022-12-12
CD2717-001,4495,78458,8,2022-12-12
366731-100,6317,58587,3,2022-12-12
AQ4126-100,12797,62851,4,2022-12-12
AT5410-003,6997,31873,8,2022-12-12
CJ9712-001,12597,73850,9,2022-12-12
AT7978-414,5947,88637,3,2022-12-12
BV5739-500,7697,90274,2,2022-12-12
CQ7731-900,10397,52525,7,2022-12-12
CK5669-400,11197,46733,2,2022-12-12
AH7858-010,9597,37713,3,2022-12-12
AT7997-606,4995,12020,5,2022-12-12
AQ2731-500,11997,45932,4,2022-12-12
CJ0861-010,9995,10492,8,2022-12-12
AT7975-606,8495,38633,9,2022-12-12
AQ1189-009,10995,90383,1,2022-12-12
CJ1300-401,5247,45646,6,2022-12-12
CT1264-101,12995,25490,6,2022-12-12
AT5292-606,6495,90147,8,2022-12-12
BV7754-001,9797,89500,2,2022-12-12
BQ3203-007,6397,60617,8,2022-12-12
CD8526-446,9995,30305,8,2022-12-12
CN5455-160,11995,22313,8,2022-12-12
CI1289-100,5397,89337,8,2022-12-12
CU9174-600,13995,29878,1,2022-12-12
AV1201-600,11995,33016,6,2022-12-12
CJ9585-600,6297,44666,1,2022-12-12
AQ7487-201,6995,56245,6,2022-12-12
CD0191-009,6495,63815,3,2022-12-12
CJ0267-001,10995,68070,4,2022-12-12
BQ8927-102,10397,76570,3,2022-12-12
CJ1306-401,5247,75177,2,2022-12-12
CI3866-100,12995,81842,4,2022-12-12
AT3378-471,8995,79708,4,2022-12-12
943806-602,10995,62553,5,2022-12-12
AT7946-414,8495,97325,5,2022-12-12
AT8241-002,13995,71884,6,2022-12-12
BV7756-001,10497,46864,3,2022-12-12
CD0683-600,15995,65549,1,2022-12-12
AT6099-606,6495,72770,9,2022-12-12
CD4372-004,13995,18884,6,2022-12-12
AO2132-401,5597,62555,3,2022-12-12
AT7996-606,7495,87929,9,2022-12-12
CD5036-100,7995,48184,3,2022-12-12
BQ5422-200,9995,98529,3,2022-12-12
AQ2568-100,5997,67619,9,2022-12-12
CJ0217-001,6995,70616,2,2022-12-12
CI9842-500,9995,18821,6,2022-12-12
AT5410-003,6997,35173,5,2022-12-12
BV5502-600,16995,45456,5,2022-12-12
BQ4430-400,11197,59003,6,2022-12-12
AQ1289-003,5597,52436,6,2022-12-12
CJ1300-401,5247,73531,9,2022-12-12
AV5555-001,8797,54157,8,2022-12-12
CK3022-005,8995,75680,8,2022-12-12
CI1214-004,7997,68760,2,2022-12-12
AV2605-101,5997,52503,9,2022-12-12
CK4122-100,11197,69547,2,2022-12-12
CI3708-700,14995,57191,4,2022-12-12
BQ9138-601,3147,81035,9,2022-12-12
AT7975-606,8495,51411,2,2022-12-12
AQ2210-002,9995,24243,3,2022-12-12
CK0986-002,2097,64841,8,2022-12-12
CT3509-001,7995,99241,9,2022-12-12
CT1264-101,12995,10648,1,2022-12-12
CI7395-100,10995,24049,3,2022-12-12
CT7698-600,11995,83410,1,2022-12-12
CJ0266-001,10995,98502,1,2022-12-12
CT7695-401,11995,15026,5,2022-12-12
CU8861-460,11995,94590,3,2022-12-12
CD6720-808,21995,39171,1,2022-12-12
BV3387-400,13995,18344,4,2022-12-12
AT3381-008,6397,43167,6,2022-12-12
AQ0926-001,12995,32655,7,2022-12-12
BQ3378-002,7197,42821,2,2022-12-12
CT2007-100,9995,19754,8,2022-12-12
AO2132-401,5597,52827,2,2022-12-12
AT7967-104,5495,83618,8,2022-12-12
CD0479-200,9995,62769,3,2022-12-12
CI2666-400,7997,12904,9,2022-12-12
CK2630-700,9097,73712,8,2022-12-12
BV0612-001,9995,84941,8,2022-12-12
BV0417-401,7797,93634,1,2022-12-12
CK4126-001,8397,89975,4,2022-12-12
CT1264-101,12995,36758,2,2022-12-12
CD4156-606,8495,93075,5,2022-12-12
AO0578-717,3497,22663,4,2022-12-12
AO2924-401,12797,55572,2,2022-12-12
AT7996-414,5247,89314,8,2022-12-12
CT5342-007,18995,30971,3,2022-12-12
AO0571-606,7495,57843,5,2022-12-12
CU3013-070,15995,59733,7,2022-12-12
CD6721-808,22995,80953,5,2022-12-12
CU7623-002,16995,72304,4,2022-12-12
AQ5708-201,6597,43060,3,2022-12-12
CK1195-101,12995,30689,7,2022-12-12
CJ1300-401,5247,25126,5,2022-12-12
CU0814-102,9995,58766,1,2022-12-12
AQ7489-008,7995,30669,5,2022-12-12
CD6721-808,22995,59271,1,2022-12-12
CD7005-001,15995,67756,6,2022-12-12
AQ7477-009,9995,47613,5,2022-12-12
CD4363-103,10995,66921,2,2022-12-12
CT5063-100,18995,63625,6,2022-12-12
AR4229-003,12995,61566,5,2022-12-12
AT5301-003,12995,59387,2,2022-12-12
BQ4630-500,8797,82456,3,2022-12-12
CJ0267-001,10995,45875,1,2022-12-12
CI3870-100,15995,19832,6,2022-12-12
BQ8927-102,10397,68701,3,2022-12-12
CJ0588-001,14995,97038,6,2022-12-12
AO0571-606,7495,97048,2,2022-12-12
AT6100-606,6495,20673,7,2022-12-12
CD0132-001,15995,91167,2,2022-12-12
CI1291-400,8397,87242,2,2022-12-12
AT1198-401,7995,35593,3,2022-12-12
CD2722-001,15995,77804,5,2022-12-12
BV0415-300,7797,34616,8,2022-12-12
CT3110-400,5495,60065,5,2022-12-12
AR6631-004,12797,27434,6,2022-12-12
BQ5435-703,8995,59583,4,2022-12-12
CK2718-003,18995,43210,3,2022-12-12
AO9819-001,9637,63454,7,2022-12-12
AQ7492-010,6495,60163,8,2022-12-12
CD4173-606,5995,11216,2,2022-12-12
CI3794-600,11197,74418,7,2022-12-12
315123-111,7595,63009,1,2022-12-12
923112-001,5597,31289,7,2022-12-12
CD4173-606,5995,59711,4,2022-12-12
CD4373-001,10995,22351,8,2022-12-12
CJ0277-002,11995,92503,3,2022-12-12
BV5502-600,16995,12783,9,2022-12-12
CK4122-100,11197,92303,7,2022-12-12
AA1636-406,6997,44920,6,2022-12-12
AQ7878-003,7995,67097,3,2022-12-12
414571-030,15995,86018,6,2022-12-12
DA4155-400,16995,56761,4,2022-12-12
BQ0129-106,6495,14268,2,2022-12-12
CK2719-400,18995,51948,4,2022-12-12
CI0919-100,8995,93815,2,2022-12-12
AQ2456-007,8495,12068,8,2022-12-12
812654-011,3357,86590,8,2022-12-12
343880-090,2495,63713,4,2022-12-12
CI3869-500,15995,79033,5,2022-12-12
488161-602,1595,69859,6,2022-12-12
CD0683-600,15995,65542,6,2022-12-12
315115-112,7495,91940,1,2022-12-12
CW4409-100,19995,43946,7,2022-12-12
AR3863-101,12995,23199,6,2022-12-12
CT2692-002,13995,57978,1,2022-12-12
AV5186-101,10495,43677,3,2022-12-12
AT7996-606,7495,50750,5,2022-12-12
CD0881-104,9995,13881,1,2022-12-12
AO0566-606,7495,22426,2,2022-12-12
AQ2568-100,5997,56196,3,2022-12-12
CQ0278-200,7197,49593,7,2022-12-12
CD2189-002,6997,50044,8,2022-12-12
CN2932-100,18995,57119,4,2022-12-12
CJ0266-001,10995,75457,9,2022-12-12
CD8526-446,9995,63910,7,2022-12-12
CJ1292-703,7495,21198,8,2022-12-12
BQ5615-002,11197,34514,9,2022-12-12
CD4172-606,8495,93203,6,2022-12-12
AQ2203-003,9995,13845,6,2022-12-12
CI1694-300,11197,27375,7,2022-12-12
CQ2503-900,7697,94232,8,2022-12-12
CI2668-004,11197,47162,8,2022-12-12
CJ0509-001,7995,79936,5,2022-12-12
AH7857-009,11995,67147,2,2022-12-12
CI1718-001,8397,69974,6,2022-12-12
CI0919-100,8995,17847,5,2022-12-12
BQ8928-011,10397,51188,7,2022-12-12
CJ0509-001,7995,40149,8,2022-12-12
CK2608-100,14995,15152,5,2022-12-12
AH1016-602,5997,33969,8,2022-12-12
AH7378-801,3997,98319,8,2022-12-12
BQ4424-700,7697,82751,5,2022-12-12
CN7664-800,10995,96262,7,2022-12-12
AQ8228-102,7995,81893,9,2022-12-12
AT7946-414,8495,77509,1,2022-12-12
AQ8830-016,15197,64466,7,2022-12-12
807471-101,6995,59205,7,2022-12-12
AO3108-018,8995,16881,4,2022-12-12
BQ5615-002,11197,11238,8,2022-12-12
BQ5240-200,9097,98275,1,2022-12-12
CW4286-100,11995,36062,9,2022-12-12
AQ5708-201,6597,73187,6,2022-12-12
CD5036-100,7995,17064,1,2022-12-12
315122-001,7295,27862,2,2022-12-12
CN2932-100,18995,85894,6,2022-12-12
CJ0592-001,16995,33378,5,2022-12-12
AT7949-606,5995,58104,8,2022-12-12
CJ0219-400,10995,28607,4,2022-12-12
CD2722-001,15995,64039,3,2022-12-12
CJ0818-146,11995,27841,6,2022-12-12
BQ8927-102,10397,74972,1,2022-12-12
AQ5707-001,7697,57026,1,2022-12-12
BV0417-401,7797,60488,5,2022-12-12
CJ0592-001,16995,52161,7,2022-12-12
CD4962-001,9995,64006,6,2022-12-12
366731-100,6317,55783,9,2022-12-12
AO3424-001,6397,29777,7,2022-12-12
CJ1300-401,5247,35944,7,2022-12-12
130690-017,15995,88579,7,2022-12-12
AT7949-606,5995,67858,6,2022-12-12
CI3866-100,12995,86803,6,2022-12-12
CQ7619-700,9995,77513,4,2022-12-12
BQ5401-001,11197,44286,7,2022-12-12
AT3378-471,8995,94984,6,2022-12-12
CD4159-606,5995,89312,6,2022-12-12
BV0415-300,7797,64399,2,2022-12-12
CU3459-200,15995,40548,6,2022-12-12
BQ5427-401,8995,81356,3,2022-12-12
CT5064-001,13995,19720,2,2022-12-12
AA0287-002,6797,88756,2,2022-12-12
AT6107-606,4495,81280,5,2022-12-12
CT3632-001,7995,50885,2,2022-12-12
CT1531-001,15995,22080,4,2022-12-12
BQ5102-400,6597,86520,8,2022-12-12
923112-001,5597,29074,6,2022-12-12
CK2595-500,14995,77558,9,2022-12-12
AO0578-717,3497,23877,3,2022-12-12
AT7960-104,7995,74394,4,2022-12-12
CT2007-100,9995,49409,5,2022-12-12
812654-011,3357,69862,6,2022-12-12
AT8000-104,5495,50195,3,2022-12-12
AT7999-414,3497,27534,6,2022-12-12
631261-035,2795,36844,7,2022-12-12
AQ1289-003,5597,24279,4,2022-12-12
DA4155-400,16995,37252,3,2022-12-12
CQ0278-200,7197,75435,8,2022-12-12
AT8000-104,5495,84902,8,2022-12-12
AJ6910-009,16995,82022,5,2022-12-12
AR5339-002,8995,56174,1,2022-12-12
AH1015-010,6997,42969,3,2022-12-12
CD2053-105,10995,36730,8,2022-12-12
AQ4176-049,21995,10521,5,2022-12-12
CK2085-002,14995,92288,6,2022-12-12
CT1549-001,9597,25293,5,2022-12-12
CD4159-606,5995,93417,8,2022-12-12
AT6175-100,5997,22272,7,2022-12-12
AR6631-004,12797,81193,3,2022-12-12
CK2085-002,14995,23878,2,2022-12-12
CI3706-100,11997,87700,4,2022-12-12
AT6099-606,6495,36444,9,2022-12-12
CD0132-001,15995,78567,8,2022-12-12
AT6175-100,5997,80923,8,2022-12-12
BV7725-500,4797,18747,7,2022-12-12
AR6374-402,1995,98639,5,2022-12-12
BQ5469-703,24995,33629,7,2022-12-12
CK6360-001,6995,77628,9,2022-12-12
CN3591-002,11995,16269,3,2022-12-12
AV6259-500,6597,78458,7,2022-12-12
CD6720-808,21995,94220,3,2022-12-12
CJ0842-600,6495,68753,4,2022-12-12
AQ2730-009,14995,33846,7,2022-12-12
AT5673-700,36500,74410,3,2022-12-12
CD0200-003,6995,12467,2,2022-12-12
AT8241-002,13995,63604,9,2022-12-12
CD4173-606,5995,49753,9,2022-12-12
CD3395-006,11995,25567,7,2022-12-12
CQ6566-700,12995,23344,4,2022-12-12
CT1531-001,15995,73733,2,2022-12-12
CD4373-001,10995,40113,7,2022-12-12
AH7858-010,9597,32297,1,2022-12-12
315115-112,7495,43890,4,2022-12-12
CQ2503-900,7697,79968,2,2022-12-12
CJ0404-001,14995,80654,9,2022-12-12
AQ1316-500,4797,62233,4,2022-12-12
BQ5615-002,11197,25216,6,2022-12-12
AV6337-003,9495,50830,8,2022-12-12
CT3867-001,11995,30760,9,2022-12-12
AQ7497-300,7995,83739,4,2022-12-12
CU3004-176,9995,14059,7,2022-12-12
AT5292-606,6495,88966,3,2022-12-12
CJ9712-001,12597,47438,5,2022-12-12
832528-001,1595,65488,1,2022-12-12
CI5546-100,6495,59474,1,2022-12-12
AO2924-401,12797,24080,5,2022-12-12
749747-010,3597,89608,3,2022-12-12
CD2189-002,6997,87002,3,2022-12-12
AO0578-717,3497,20421,8,2022-12-12
130690-017,15995,51462,5,2022-12-12
AA8027-109,14995,87673,9,2022-12-12
CN7664-800,10995,52452,3,2022-12-12
852542-087,9995,62257,1,2022-12-12
CU3004-176,9995,44703,1,2022-12-12
AR4229-003,12995,56163,8,2022-12-12
CN5455-160,11995,38401,1,2022-12-12
AO3189-600,13297,86946,2,2022-12-12
CK5669-400,11197,49208,3,2022-12-12
631261-035,2795,10152,7,2022-12-12
CI3869-500,15995,99962,2,2022-12-12
AA8018-101,11995,13904,7,2022-12-12
942851-002,10995,73889,9,2022-12-12
AQ7878-003,7995,96508,4,2022-12-12
BQ6166-003,7197,41956,1,2022-12-12
AH7378-801,3997,20356,7,2022-12-12
CI3446-001,7995,34557,7,2022-12-12
CD6721-808,22995,31408,8,2022-12-12
921826-016,11897,86973,8,2022-12-12
BV1712-001,11897,67050,6,2022-12-12
AT7996-414,5247,82982,6,2022-12-12
CD2717-001,4495,72693,1,2022-12-12
CJ5472-900,15995,21898,4,2022-12-12
CJ6106-100,9995,91704,7,2022-12-12
AQ5708-201,6597,77670,9,2022-12-12
AO3108-018,8995,41574,4,2022-12-12
AJ1285-101,8995,53298,6,2022-12-12
CD0188-101,7995,45139,5,2022-12-12
CN5501-046,13995,39720,4,2022-12-12
BV0415-300,7797,77147,6,2022-12-12
AH7857-009,11995,73463,3,2022-12-12
640744-016,10197,96592,6,2022-12-12
CQ0989-002,5995,92620,1,2022-12-12
BQ8927-102,10397,99128,7,2022-12-12
812654-011,3357,16312,5,2022-12-12
AA1625-009,8795,31251,8,2022-12-12
880848-005,14495,45103,2,2022-12-12
AT5269-606,7495,10276,2,2022-12-12
AO7351-104,7995,41022,6,2022-12-12
AR6374-402,1995,19316,3,2022-12-12
CK5669-400,11197,53112,2,2022-12-12
AQ2567-002,8397,71096,3,2022-12-12
849559-004,15995,19468,8,2022-12-12
CN5501-046,13995,44444,6,2022-12-12
CJ1306-401,5247,31886,7,2022-12-12
AH7378-801,3997,19836,4,2022-12-12
AR5149-005,13597,34619,3,2022-12-12
CI3794-600,11197,57111,2,2022-12-12
CD0113-400,14995,20612,7,2022-12-12
CT5064-001,13995,99032,9,2022-12-12
CI5646-200,9597,62644,2,2022-12-12
AT6395-002,10497,58451,7,2022-12-12
CN2932-100,18995,67255,9,2022-12-12
AQ7477-009,9995,57894,3,2022-12-12
CK2630-700,9097,94205,8,2022-12-12
CD0490-101,9995,82313,9,2022-12-12
CI1694-300,11197,18612,6,2022-12-12
AR4229-003,12995,55488,7,2022-12-12
AH1015-010,6997,62496,4,2022-12-12
BV6344-001,7797,44541,9,2022-12-12
315123-111,7595,68464,9,2022-12-12
CI3446-001,7995,95925,6,2022-12-12
AO3267-080,6797,35058,2,2022-12-12
CI3706-100,11997,53463,6,2022-12-12
BQ5467-101,8397,20417,4,2022-12-12
CD4366-002,9995,77331,9,2022-12-12
BV0614-005,7997,40785,7,2022-12-12
CD3395-006,11995,85409,7,2022-12-12
AO2434-101,14995,41792,9,2022-12-12
AV5186-101,10495,14457,1,2022-12-12
CT1020-001,9995,26671,4,2022-12-12
CJ0404-001,14995,26007,4,2022-12-12
487471-003,14397,57075,4,2022-12-12
CQ6278-001,17995,59006,8,2022-12-12
DA4155-400,16995,70131,8,2022-12-12
AO0570-810,5247,16015,1,2022-12-12
852542-087,9995,30452,1,2022-12-12
AV9370-001,5597,39912,9,2022-12-12
BQ6166-003,7197,79058,7,2022-12-12
414571-030,15995,79620,7,2022-12-12
BQ5401-001,11197,55602,4,2022-12-12
AT8241-002,13995,86878,1,2022-12-12
CK5669-400,11197,87605,1,2022-12-12
AT5292-004,4547,85721,1,2022-12-12
AT5293-004,20995,99593,6,2022-12-12
BV0614-005,7997,51214,9,2022-12-12
CD5036-100,7995,97377,7,2022-12-12
CJ1300-401,5247,89165,8,2022-12-12
881105-800,7997,88223,6,2022-12-12
AR8836-009,4995,61750,8,2022-12-12
BQ5469-703,24995,69459,5,2022-12-12
BQ3212-600,3695,91991,4,2022-12-12
CT1030-100,9995,92358,7,2022-12-12
AT7898-104,22995,80836,2,2022-12-12
AO0571-606,7495,68163,1,2022-12-12
AT6110-004,3147,45150,8,2022-12-12
CD4159-606,5995,49384,7,2022-12-12
844127-108,4495,50492,7,2022-12-12
CT5063-100,18995,25141,7,2022-12-12
CT3632-001,7995,99012,8,2022-12-12
BQ5422-200,9995,50559,5,2022-12-12
AO3269-717,5947,80817,4,2022-12-12
BQ3212-600,3695,96702,8,2022-12-12
923112-001,5597,21150,1,2022-12-12
BV7106-400,9995,20269,9,2022-12-12
AT7995-104,7995,64615,3,2022-12-12
415445-102,5295,83979,4,2022-12-12
CD0916-001,11995,15592,4,2022-12-12
AT6107-606,4495,20052,2,2022-12-12
BQ5427-401,8995,38118,4,2022-12-12
CJ1642-002,8995,52797,3,2022-12-12
CT2535-001,8997,19428,7,2022-12-12
CD4372-004,13995,32905,3,2022-12-12
CT3632-001,7995,68252,9,2022-12-12
CI0919-100,8995,50511,1,2022-12-12
CQ6549-001,14995,94426,3,2022-12-12
CU8861-460,11995,43304,1,2022-12-12
AV4417-002,12797,12505,9,2022-12-12
AT7996-606,7495,58681,6,2022-12-12
CT5543-300,12995,91352,2,2022-12-12
CT5064-001,13995,31900,3,2022-12-12
AT7995-104,7995,17666,5,2022-12-12
CD2717-001,4495,64198,5,2022-12-12
CT2584-100,11995,13311,3,2022-12-12
AR4347-600,13597,30847,2,2022-12-12
BV1712-001,11897,87307,3,2022-12-12
CD0490-104,9995,14652,1,2022-12-12
CJ1646-600,7495,55776,8,2022-12-12
CI3709-001,16995,76775,6,2022-12-12
AH1016-602,5997,32180,2,2022-12-12
AJ7695-100,14995,91799,2,2022-12-12
CK6360-001,6995,44415,1,2022-12-12
AT6175-100,5997,84245,6,2022-12-12
CI1396-004,7995,63513,2,2022-12-12
AQ1316-500,4797,79216,9,2022-12-12
AT5269-606,7495,66009,9,2022-12-12
AR4225-003,9597,58186,4,2022-12-12
CK3312-001,11197,47037,9,2022-12-12
CJ0861-010,9995,43944,3,2022-12-12
CI9921-001,7995,35758,8,2022-12-12
CD5082-001,8995,68868,5,2022-12-12
CI1396-004,7995,41644,6,2022-12-12
CJ0579-400,14995,71208,7,2022-12-12
CI2666-400,7997,92951,5,2022-12-12
BQ5422-200,9995,11537,2,2022-12-12
BQ6826-003,8995,99517,1,2022-12-12
AA7408-008,5997,62007,1,2022-12-12
923112-001,5597,31389,5,2022-12-12
BQ5613-001,11197,58209,4,2022-12-12
CD0917-300,7197,53729,4,2022-12-12
528895-003,11897,21369,1,2022-12-12
AT3378-471,8995,65197,7,2022-12-12
313358-006,11197,92609,4,2022-12-12
AQ7497-300,7995,99650,4,2022-12-12
BV3387-400,13995,93586,4,2022-12-12
CQ6569-001,11197,43407,5,2022-12-12
CK1195-101,12995,54705,4,2022-12-12
AA1636-406,6997,40466,9,2022-12-12
BV1507-001,6597,73587,4,2022-12-12
AT7998-104,5495,78660,5,2022-12-12
CJ0267-001,10995,86708,9,2022-12-12
CK3022-005,8995,88399,5,2022-12-12
CJ0219-400,10995,45737,7,2022-12-12
AT7998-104,5495,99926,5,2022-12-12
CD7005-001,15995,18724,5,2022-12-12
488161-602,1595,81944,9,2022-12-12
CD6105-007,10495,82901,3,2022-12-12
553558-125,8995,33049,5,2022-12-12
BQ6826-003,8995,84723,3,2022-12-12
CJ5472-900,15995,25741,4,2022-12-12
BV0657-400,6495,17227,7,2022-12-12
CN5455-160,11995,93162,9,2022-12-12
AR9293-603,9597,38372,6,2022-12-12
CT3890-101,7995,17281,2,2022-12-12
CI3871-300,15995,47765,4,2022-12-12
CT1104-700,10995,74545,1,2022-12-12
AO0566-606,7495,68905,6,2022-12-12
CI5646-200,9597,49854,3,2022-12-12
AQ2730-009,14995,88302,9,2022-12-12
CI7523-002,10995,98951,8,2022-12-12
AQ2456-007,8495,33955,2,2022-12-12
343880-090,2495,17993,1,2022-12-12
CJ0280-001,11995,75335,6,2022-12-12
AT5292-606,6495,21010,4,2022-12-12
AT8242-009,15995,98163,8,2022-12-12
BQ6623-070,12797,86557,3,2022-12-12
CI0808-100,5995,88217,9,2022-12-12
AT7980-606,5995,60730,1,2022-12-12
CN6916-100,6995,49587,1,2022-12-12
CD4159-606,5995,95847,2,2022-12-12
812655-011,3997,15200,5,2022-12-12
AQ2568-100,5997,34728,2,2022-12-12
749571-154,6595,36486,7,2022-12-12
CD2717-001,4495,72806,2,2022-12-12
AO0571-606,7495,87438,2,2022-12-12
AA7408-008,5997,28549,7,2022-12-12
CI3866-100,12995,99289,5,2022-12-12
CD0191-009,6495,91453,5,2022-12-12
BV0612-001,9995,73921,4,2022-12-12
BQ5615-002,11197,28660,3,2022-12-12
BQ0129-106,6495,31272,5,2022-12-12
CK3321-100,9097,31470,7,2022-12-12
CI1718-001,8397,63228,1,2022-12-12
CJ1794-600,11995,75586,2,2022-12-12
CT5528-001,8997,94827,6,2022-12-12
BQ5467-101,8397,34809,9,2022-12-12
CT1726-100,5495,25118,9,2022-12-12
CN6916-100,6995,85788,9,2022-12-12
BQ3177-100,16995,61098,2,2022-12-12
BQ7978-001,11995,23019,6,2022-12-12
AT7980-606,5995,46075,6,2022-12-12
CT1726-100,5495,17553,6,2022-12-12
BQ3381-600,14995,51859,9,2022-12-12
AQ1189-009,10995,69203,6,2022-12-12
CD2717-001,4495,28599,2,2022-12-12
CK4363-100,7595,73044,1,2022-12-12
BQ5422-200,9995,20574,6,2022-12-12
CD4172-606,8495,37242,9,2022-12-12
AQ7489-008,7995,57107,8,2022-12-12
CJ6314-146,9995,24572,3,2022-12-12
CD2153-001,10995,47386,4,2022-12-12
CJ6314-146,9995,99627,7,2022-12-12
AT5292-004,4547,81409,3,2022-12-12
AV2605-101,5997,57342,9,2022-12-12
CJ0219-400,10995,65488,6,2022-12-12
CJ1292-703,7495,56685,4,2022-12-12
343880-090,2495,62238,5,2022-12-12
CK3309-001,11197,85416,2,2022-12-12
CD3395-006,11995,45268,8,2022-12-12
AV9373-002,5597,82474,9,2022-12-12
CD5036-100,7995,11884,7,2022-12-12
BQ6826-003,8995,60742,1,2022-12-12
CQ0912-100,11995,16645,5,2022-12-12
BQ5808-100,15997,38968,3,2022-12-12
CQ6639-001,15995,99161,4,2022-12-12
BQ6046-010,12995,53961,2,2022-12-12
BV0657-400,6495,33055,8,2022-12-12
AQ7488-004,4197,79512,6,2022-12-12
BQ6623-070,12797,94732,4,2022-12-12
BQ4430-400,11197,64635,8,2022-12-12
CJ1306-401,5247,40259,4,2022-12-12
BQ7043-668,9995,71829,6,2022-12-12
AT5293-004,20995,15615,8,2022-12-12
BQ7978-001,11995,87836,5,2022-12-12
CT4328-101,7495,97112,5,2022-12-12
CU0814-102,9995,52073,5,2022-12-12
AR8836-009,4995,54859,9,2022-12-12
130690-017,15995,93845,9,2022-12-12
AO3267-080,6797,91863,9,2022-12-12
AV6259-500,6597,58307,2,2022-12-12
CK2719-400,18995,69287,1,2022-12-12
BQ4424-700,7697,31899,7,2022-12-12
DA4155-400,16995,25945,8,2022-12-12
CT7698-600,11995,44055,4,2022-12-12
BV3387-400,13995,13381,4,2022-12-12
921826-016,11897,30539,9,2022-12-12
AQ7477-009,9995,63414,5,2022-12-12
AT7949-606,5995,66315,5,2022-12-12
CK6360-001,6995,87611,5,2022-12-12
CD0113-400,14995,81422,7,2022-12-12
AV5186-101,10495,20124,7,2022-12-12
881105-800,7997,53706,2,2022-12-12
AV3866-001,16995,80917,3,2022-12-12
CQ0912-100,11995,36099,9,2022-12-12
CD4161-606,22995,96512,9,2022-12-12
AV1201-600,11995,97281,4,2022-12-12
CN8490-100,9995,22589,3,2022-12-12
AV6243-400,13995,88861,5,2022-12-12
